url,type,content
https://www.imdb.com/title/tt20602848/,summary,"Dr. Dive an evil scientist is turning the world into a water land. With the help scientist Rama Shankar and Titoo's intelligence, Titoo and his friends take the responsibility to save everyone."
https://www.imdb.com/title/tt9674988/,summary,"For the soul there is never birth nor death. Nor, having once been, does he ever cease to be. He is unborn, eternal, ever-existing, undying and primeval. He is not slain when the body is slain."
https://www.imdb.com/title/tt2275080/,summary,"The principal of the kindergarten put a lot of effort into teaching music to the kids because it was ""free"". The was of importance because the kindergarten was under the threat to be shut down. Thus, the principal decided to run a fund-raising dinner and invited the alumni of the kindergarten to donate. The dinner, however, turned out to be a failure because the alumni weren't able to donate much money, because the alumni were mainly gangsters. Later, the principal found an agent to publicize the choir of the kindergarteners and help them earn performing opportunities. After attending several performances, with astounding performances, including one in the concert of Andy Lau, the agent scammed all the money the choir earned and ran away. The kindergarten shut down eventually, but the musical education the alumni received had profound influence on them.—Anonymous"
https://www.imdb.com/title/tt3914106/,summary,Bancoran takes on a madman out to destroy the Earth. Patalliro comes along too for the adventure.
https://www.imdb.com/title/tt8595434/,summary,A couple of kids are trapped inside a retro grindhouse carnival of terror.
https://www.imdb.com/title/tt2375629/,summary,"Never does Nicole Sky, ordinary Earth girl, dream that the golden pocket watch she discovers one hot summer day will change her life forever. But suddenly, Nicole finds herself on a hostile alien planet and in the midst of a war with the vicious and merciless Omenra. With the help of newfound friends, Lily of planet Lunara, Arli of Azimar, and Diu of the Airioth rebel faction, she tries to return to Earth-until Diu reveals the Omenras' fatal plans. Gavaron, tyrant of the Omenra, has a new weapon with the power to obliterate worlds. His next target: a planet called Earth. All that can stop him is a legend.—Michelle Izmaylov"
https://www.imdb.com/title/tt3025774/,summary,"Story of the talented Russian poet, Anna Barkova (1906-1976), who spent twenty-two years of her life in the Gulags. She survived thanks to her poems, thanks to hope and her passionate love for a woman named Valentina."
https://www.imdb.com/title/tt3025774/,summary,"ANNA ALEXANDROVNA BARKOVA (1901-1976) Journalist and poet, meeting suspicious characters. Involved in immoral love affairs. Work in the Kremlin, fired. 1934 - Arrested, 5 years of penal servitude in Karaganda. Lived in Ukraine during the WWII. 1946 - Arrested, 5 years of penal servitude in the Komi Republic. 1956 - Rehabilitated, disability pension. 1957 - Arrested, 10 years of penal servitude. The film 8 Heads of Madness is about the eternal struggle between the artist and external circumstances, the artist and her demons and longings. 8 Heads of Madness is a drama woven from fragments of an appalling era. An unhappy cross-section of the 20th century in an unhappy country, as seen through the sensitive, perceptive vision of a poet."
https://www.imdb.com/title/tt2336326/,summary,A surreal comedy about the making of an epic movie from the perspective of the actor whose life it ruined.
https://www.imdb.com/title/tt2336326/,summary,"An old actor invites the audience to hear the story of a film that he starred on years ago. And so he begins to weave a fiction that narrates the adventures of Pepe, an apathetic hero in search of his destiny: to avenge the murder of his father. But everything changes when Bucco (Pepe's sidekick, a buffoon played by the old actor) suggests he looks for a new destiny through seven different film genres. Pepe agrees and the two of them embark on a surreal journey that analyzes the dangers and rewards inherent to the art of storytelling, and explores the blurring boundaries between reality and fiction—Abel Gonzalez"
https://www.imdb.com/title/tt2094154/,summary,"The Pettifogger follows a year in the life of a minor con man whose life is falling apart in the early 1960s. It has a loose narrative, which illustrates the Pettifogger's greed, his calculating nature, and his love of gambling with cards."
https://www.imdb.com/title/tt5127252/,summary,Director Malin Shield makes his highly personal portrait of the housing project Gråbo outside old hansa town Visby. We may encounter some residents that together give the otherwise drab suburb an almost magical shimmer where everything becomes a little larger than reality.
https://www.imdb.com/title/tt12365788/,summary,"New episodes of the most beloved and famous animated series: Masha and the Bear, Barboskins, Belka and Strelka. Naughty family"", ""Planet Ai"". Also, meet new friends. For the first time on the big screen - ""Papers"", ""Mi-Mi-Bears"" and ""Bubbles""."
https://www.imdb.com/title/tt11064470/,summary,"In the new issue 'Skazochnyy patrul (2016)' goes on vacation, Leo and Tig fall into a snow trap. Also viewers will see a new episodes of animated series 'Mi-mi-mishki (2015)', 'Katya i Ef. Kuda-ugodno-dver' and 'Chetvero v Kube'."
https://www.imdb.com/title/tt0086026/,summary,A young boy in the woods discovers a lovable alien...or is it?
https://www.imdb.com/title/tt0086026/,summary,"One of the Mystery Science Theater 3000 faves. A little boy who has an extensive array of pets he likes to call ""specimens"" finds an alien egg to hatch, somewhat like Horton. The creature manages to use his snout to suck up peanuts and warp time and space with his fingers. Unfortunately, his brother who is found by poachers go on a killing spree.—Jonah Falcon <jonahnynla@mindspring.com>"
https://www.imdb.com/title/tt6214722/,summary,"This authorized documentary will explore the music and backstory of the legendary American band. With the songs from the first six Skynyrd albums driving the narration, the film focuses on the story of frontman Ronnie Van Zant - his upbringing, his roots, his work ethic and his contradictory persona as both as a mythic Southern rock poet and notorious boozed-up brawler, as well as the relationships between his friends and fellow founding members Gary Rossington and Allen Collins, along with later bandmates Ed King and Artimus Pyle.—CMT"
https://www.imdb.com/title/tt6387506/,summary,"A love story about ambition, giving up and reaching the dreams."
https://www.imdb.com/title/tt6387506/,summary,"45-year-old Karin is a leading violinist who loses the sensitivity in her fingers after a traffic accident. Since playing the violin is no longer possible for her, she ends up teaching promising young talents. 27-year-old Antti in particular catches her attention and she decides to raise him as high in the music world as she has been. But soon their student-teacher relationship moves towards the gray area of power relations although they are from different worlds and generations. Causes and consequences, dreams and reality - these perceptions are quite different for both parties. She has a son but an unhappy marriage to Jaakko who is trying his best to adapt to her mood swings and ex-lover Björn are also entangled in this web of relationships.—Cineuropa"
https://www.imdb.com/title/tt0307351/,summary,"Prey For Rock & Roll is the story of Jacki and her all-girl rock and roll band, Clam Dandy, who are trying to make it in the LA club scene of the late 1980s. After ten years of being ignored by record producers, Jacki and the band find hope in one producer who promises to see them play and consider them for a contract. Jacki resolves to play this one last gig and then throw in the towel if she does not find success. Personal tragedies, however, threaten to rip the band apart, rocking the foundation of friendship and trust the women have built together. Ultimately, the band must find its strength in the music that is their passion and the thread that holds them together, inspiring them to prevail.—Cheri Lovedog"
https://www.imdb.com/title/tt0307351/,summary,"Jacki (Gina Gershon), sexy punk rocker and lead singer of the all-girl band Clamdandy, is at a crossroads. With her birthday fast approaching, she must decide whether or not to keep the promise she made to herself over a decade earlier: Quit the music business at 40 if she hasn't made it by then. The decision gets complicated when old secrets, false hope, and personal tragedies threaten to break up the band.—Cheri Lovedog <rock3chord@aol.com"
https://www.imdb.com/title/tt8599746/,summary,"Joseph, passionate dancer of hip-hop, refuses to enter the company of his father to try his luck in Paris. With his girlfriend Emma and his best friend Karim, he joins the Paris crew of Yuri, a famous breaker, to try to win an international competition of hip-hop.—Pathé"
https://www.imdb.com/title/tt8599746/,summary,"Joseph, passionate dancer of hip-hop, refuses to enter the company of his father to try his luck in Paris. With his girlfriend Emma and his best friend Karim, he joins the Paris crew of Yuri, a famous breaker, to try to win an international competition of hip-hop. But the day of the selections, nothing happens as expected: Joseph is betrayed by Emma and Yuri, the group explodes. Collected by Remi, a former star dancer who became a teacher, Joseph discovered the world of classical dance and met the brilliant Chloe, in the midst of the New York City Ballet entrance exam. Through this encounter, orchestrating the unexpected alliance between hip-hop and classical dance, Joseph will learn to feel legitimate as a dancer and leader, and become an artist.—Pathé"
https://www.imdb.com/title/tt1417592/,summary,A documentary on the band Pearl Jam that marks their 20th anniversary in the year 2011.
https://www.imdb.com/title/tt0035262/,summary,"Two carefree castaways on a desert shore find an Arabian Nights city, where they compete for the luscious Princess Shalmar."
https://www.imdb.com/title/tt0035262/,summary,"Jeff and Turkey, two wild and crazy guys adrift on a raft in the Mediterranean, are cast away on a desert shore and hop a convenient camel to an Arabian Nights city where Turkey soon finds himself sold as a slave...to luscious Princess Shalmar of Karameesh. Naturally, Jeff would like to rescue Turkey from this ""dire"" fate, even if it means taking his place! But they haven't figured on virile desert chieftain Mullay Kassim, who has designs on the princess himself...—Rod Crawford <puffinus@u.washington.edu>"
https://www.imdb.com/title/tt0035262/,synopsis,"The film opens with a freighter at sea exploding and news announcements about the ship disaster and of the second world war already underway. The cause of the explosion is a mystery, with all crew accounted for with the exception of two unidentified stowaways.Jeff Peters (Bing Crosby) and Orville 'Turkey' Jackson (Bob Hope) are seen floating at sea aboard a pile of wreckage. It was Jeff's idea to stow away, but it was Orville ""smoking in the powder room"" that caused the explosion. As the two joke about eating one another to survive, they spot land in the distance.As they sit on the beach, Orville reminds Jeff of his promise to Aunt Lucy, to take care of him. Jeff reminds him that Aunt Lucy died before he could agree. They are interrupted by a convenient camel, and they hitch a ride.Once in the city, they are nearly run over by Arabs shooting guns, led by the sheik Mullay Kasim (Anthony Quinn). Jeff and Orville learn the sheik is pursuing a princess for marriage. Orville is approached by a group of bearers carrying someone in a veiled box. A beautiful hand takes his and then leaves, with Orville in pure bliss. In a restaurant, Jeff and Orville eat heartily, while trying to figure out how to get past the knife-wielding owner without paying. A man (Dan Seymour) takes Jeff aside and hands over a great deal of money. Orville is happy to be able to pay for the meal, until he learns that Jeff 'sold' him. Orville is furious, especially since neither of them know why the man bought him. Jeff calms him down and tells Orville he'll buy him back, eventually; and two men throw a hood over Orville and carry him off.A week later, Jeff is woken by a vision of Aunt Lucy (played by a harp-wielding Bob Hope) who shames him for his act. Jeff says he tried to buy Orville back, but learned he was re-sold to someone else. Aunt Lucy tells him he has to find Orville, and recommends singing Orville's favorite song.Jeff walks through the street singing, (accompanied by Aunt Lucy's ghost) until a note, with Orville's locket is tossed at him from the palace window. The note, written by Orville, says he's being tortured and warns Jeff of danger. Jeff, thinking Orville is in trouble, scales the palace wall. Hearing a woman singing, Jeff sneaks into the palace and see a lot of beautiful girls dancing for the beautiful Princess Shalmar (Dorothy Lamour) and singing to a very relaxed Orville.Jeff storms in and is grabbed by guards. Orville feigns ignorance and tries to send him away. The princess dismisses everyone, except for Jeff. Orville admits the truth, but it's clear he's still mad at Jeff. He says he and the princess are to be married. Jeff is surprised, but the princess says her wise man read the stars and told her to marry Orville. She was the one that passed Orville in the veiled box, and also the one that purchased him. As she plants a passionate kiss on Orville, Jeff decides to stick around; a decision that almost brings him and Orville to blows, but the princess invites Jeff to stay.As Orville is waited on by beautiful girls, he learns from one of them, Mihirmah, the princess was supposed to marry Kasim, but also tells Orville she loves him too. Jeff breaks up the party and confronts Orville, who has Jeff thrown out.Jeff wanders the palace singing, an act that attracts the princess and they go on a moonlit walk. Mihirmah tries to get Orville to run away with her. Jeff tries to tell the princess that HE was the one sold and should be marrying her, but he is interrupted by a sword-wielding Orville.The next morning an angry Kasim confronts Princess Shalmar for marrying someone else. He is prepared to kill Orville but the princess takes him to the wise man Hyder Kahn. Hyder Khan said he had read the stars and found that Princess Shalmar's first husband is destined to die a violent death within a week of the marriage, and the second husband would be blessed with long life and happiness. The princess tells Kasim that Orville is the first husband, and when he dies, she'll happily marry Kasim and they will live in happiness. Kasim finally understands and embraces the princess.Orville finds out about the prophecy and runs to Jeff and convinces him that the princess actually loves him and he's going to run off with Mihirmah. Later that night, Orville is visited and shamed by Aunt Lucy's spirit, but Orville refuses to tell Jeff the truth. Meanwhile, the wise man realizes that he had been misreading the stars due to fireflies in his telescope; his prophecies are incorrect.Princess Shalmar refuses to marry Jeff, even though Orville is eager to get out of the marriage. The princess sends Orville away to get ready for the wedding. The wise man runs in and tells the princess and Jeff of the incorrect prophecy. The princess is happy and tells Jeff now she can marry him and not Kasim. Jeff realizes why Orville was so eager to get out of the marriage, but decides not to tell him. Instead he says the princess changed her mind, and Orville is only too eager to accept. Meanwhile the wise man's assistant tells Kasim, who rallies his men.The Princess and Jeff decide to get married in the U. S., accompanied by Orville and Mihirmah but they are confronted by Kasim, who takes the princess and gives Mihirmah to one of his men. Jeff and Orville try to use their 'patty-cake' routine on Kasim, but it backfires. They escape into the palace with the girls but are found and captured.Kasim takes the women and strands Jeff and Orville in the desert. They wander aimlessly, seeing a diner, but it's a mirage. They see a vision of a singing Princess Shalmar, which spurs them onward. They find an oasis which is near Kasim's camp. They try to sneak in, but are captured. They see another set of horsemen and learn its an enemy sheik who was invited as a token of peace. They manage to escape and set the two sheiks against each other. In the chaos Jeff and Orville grab the girls and escape.Later, on a boat home, Orville sneaks into the powder room for a cigarette. There is an explosion and then we see all four afloat a pile of wreckage. Fortunately, they are near New York harbor."
https://www.imdb.com/title/tt15077244/,summary,"Shadow Kingdom will showcase Bob Dylan in an intimate setting as he performs songs from his extensive body of work, created especially for this event."
https://www.imdb.com/title/tt15077244/,summary,"Shadow Kingdom showcases Bob Dylan in an intimate setting as he performs songs from his extensive body of work, created especially for this event. ""Shadow Kingdom"" marked the first concert performance since December 2019, and first performance since his universally acclaimed album, ""Rough and Rowdy Ways""."
https://www.imdb.com/title/tt0145937/,summary,A visual montage portrait of our contemporary world dominated by globalized technology and violence.
https://www.imdb.com/title/tt0145937/,summary,"In this cinematic concert, mesmerizing images are plucked from everyday reality, then visually altered with state-of-the-art digital techniques. The result is a chronicle of the shift from a world organized by the principles of nature to one dominated by technology, the synthetic and the virtual. Extremes of intimacy and spectacle, tragedy and hope fuse in a tidal wave of visuals and music, giving rise to a unique, artistic experience that reflects the vision of a brave new globalized world.—Sujit R. Varma"
https://www.imdb.com/title/tt0087616/,summary,A rock star returns to his childhood home to shoot a music video while a pack of wild dogs are on the loose killing off the local residents.
https://www.imdb.com/title/tt0087616/,summary,"Alice Cooper plays a pop star who takes his band to his hometown to shoot his latest video. They are greeted by the sheriff (whom he's known since a kid) that warn him that there's been several murders in the area where the bodies were ripped to shreds. The police think it's a pack of wild dogs, but Alice knows differnt.—Humberto Amador"
https://www.imdb.com/title/tt0087616/,summary,"Alice Cooper plays a rock star who returns to his hometown to shoot a new music video. He is greeted by the local sherriff who warns him that several gruesome deaths have recently occurred in the area. The police believe a pack of wild dogs to be responsible, but Alice knows different."
https://www.imdb.com/title/tt0266747/,summary,A Jewish-American Princess is forced to take control of a hard-core hip-hop record label and tries to rein the one of the label's most controversial rappers.
https://www.imdb.com/title/tt0266747/,summary,"While delivering an award to her humanitarian father Ben Feld, the stylish wealthy Jewish Caucasian Marci Feld is surprised by the attack of conservative senator Mary Ellen Spinkle to her father in the media. The motive is the lyrics of the rap ""Shoot Ya' Teacha,"" sung by Dr. S and released by the hip-hop record label Felony Assault that belongs to Ben. He has a heart attack, and his daughter decides to assume the problem and negotiate a public excuse of Dr. S in the MTV Award. However, the bad boy sings a polemic song on television to humiliate Marci that gives senator Sprinkle the chance to promote the ""Buttgate"".—Claudio Carvalho, Rio de Janeiro, Brazil"
https://www.imdb.com/title/tt0266747/,summary,"Marci, a spoiled Jewish American Princess, is forced to take control of her father Ben Feld's hard-core rap label, Felony Assault, when her mogul dad has a stress-induced heart attack due to the controversy surrounding the label's hip-hop song ""Shoot Ya' Teacha"" by Dr. Snatchcatcher. To rescue her father's plummeting stock, Marci attempts to tone down the rapper's bad-boy edge. Over time, the unlikely pair fall in love just as a conservative senator vows to banish the rapper and his offensive lyrics from the airwaves forever.—Sujit R. Varma"
https://www.imdb.com/title/tt0339727/,summary,The film follows a rebellious teenager on leave from the Marines who falls in love with a female musician. The relationship is threatened when she develops a mental illness...
https://www.imdb.com/title/tt0339727/,summary,"An adventurous romantic drama about a high-school rich kid serving in the Marine Corps to avoid jail, and a schizophrenic actress, whose career is crashing. Mark Deloach lands in the Marine Corps and meets Dori Lawrence before shipping out. Mark and Dori are a perfect match of misfits introduced by a friend, Sue Dubois, whose mother is suing Mark. Dori has left the bright lights of Hollywood to fix her life and mental illness, while at boot camp, Drill Instructor Skeer is on a mission not only to train Mark, but to make a man out of the rebellious teenager. The two outcast lovers, with more than a dose of humor, cling to their romance in spite of obstacles from authorities and circumstances which stand in their way.—Anonymous"
https://www.imdb.com/title/tt0339727/,summary,"In the 1970's, the irresponsible teenager Mark Deloach of a wealthy and powerful family causes an accident crashing his car and seriously wounding a priest and a school friend. The judge offers him the chance to join the Marines as alternative sentence. Later he meets the schizophrenic singer and actress Dori Lawrence and they fall in love for each other. However, their love becomes almost impossible when he has to travel overseas and she worsens her mental illness.—Claudio Carvalho, Rio de Janeiro, Brazil"
https://www.imdb.com/title/tt9850740/,summary,A music-based drama about a female talent scout who takes a down-on-his-luck construction worker under her wing and helps him rise to his potential as a singer/songwriter.
https://www.imdb.com/title/tt0120303/,summary,"A loner befriends a local celebrity, Billy Magic, but he soon begins to tell lies in order to maintain the friendship and the newfound status."
https://www.imdb.com/title/tt0120303/,summary,"Karchy (Brad Renfro) is a boy in school who has moved from Hungary to America in the 1960s. He is struggling in school and trying to adjust to America's culture. He then hears about a radio DJ, Billy Magic (Kevin Bacon), who holds a contest for a Student Hall of Fame every week. When Karchy finally wins after several weeks, he spends more time with Billy Magic...a man with money, girls, and glam. Karchy thinks that, by spending time with Magic, he can become ""cool"". He then starts telling lies, to make himself seem greater than he really is. But when his lies begin hurting the people he cares about, he realizes that it isn't worth telling lies if it affects your friends. Afterwards, he learns to accept himself for the person he is, and gives up lying. And as for Billy Magic, it turns out that he pays his price for all the lies that he has told as well....—<Aya704@hotmail.com>"
https://www.imdb.com/title/tt11655140/,summary,"A new scene of troubled, lo-fi young rappers has emerged from Trump's America, utilizing the SoundCloud streaming platform to quickly become the most culturally disruptive force in hip hop, shocking the world with their rambunctious antics, prescription drug use, facial tattoos, and rebellious punk energy. We examine the SoundCloud rap scene's biggest stars from within the culture as well placing them in the broader musical context in an attempt to understand how we arrived here and where we are headed.—Justin Staple and Braxton Pope"
https://www.imdb.com/title/tt0373733/,summary,"'Boys' is the story of five boys and a girl from different families They are youthful, vibrant, careless violating all conventions and In the process, they discover their hidden talents."
https://www.imdb.com/title/tt0373733/,summary,"'Boys' is the story of five boys and a girl from different families with different social backgrounds and upbringing. They are youthful, vibrant, careless violating all conventions and norms till reality strikes them and they are left to fend for themselves. In the process, they discover their hidden talents.—Chester"
https://www.imdb.com/title/tt0072195/,summary,"In an effort to bring unity and equality to African-Americans, an interstellar traveler and musician lands on earth and duels with an evil overlord for the souls of people."
https://www.imdb.com/title/tt0072195/,summary,"Sun Ra--space-age prophet, pharoanic jester, shaman-philosopher and avant-jazz keyboardist/bandleader--lands his spaceship in Oakland, having been presumed lost in space for a few years. With Black Power on the rise, Ra disembarks and proclaims himself ""the alter-destiny."" He holds a myth-vs.-reality rap session with black inner-city youth at a rec center, threatening ""to chain you up and take you with me, like they did you in Africa,"" if they resist his plea to go to outer space. He duels at cards with The Overseer, a satanic overlord, with the fate of the black race at stake. Ra wins the right to a world concert, which features great performance footage of the Arkestra. Agents sent by the Overseer attempt to assassinate Ra, but he vanishes, rescues his people, and departs in his spaceship from the exploding planet Earth.—Jim Newman <jnew@sirius.com>"
https://www.imdb.com/title/tt0072195/,synopsis,"A spaceship travels through space. Sun Ra Arkestra singer June Tyson says, ""It's after the end of the world - don't you know that yet?"" The shot tracks over a painting of a forest.Sun Ra walks through a forest, followed by a mirror-faced person. Strange alien life forms surround him. Sun Ra says the planet that he's on is different from Earth. He explains that he might bring black people here from there so they can thrive without white people.It's Chicago, 1943, in a bar with girls dancing on a stage. Sun Ra plays the piano, wearing glasses. The Overseer (Raymond Johnson), a black man in a white suit and hat, walks in with two women. The Overseer calls the manager over, telling him that the piano player ""sounds like sh*t,"" and to ""get him out of there, start the show.""The manager steps onto the stage, whispers something to Sun Ra and says, ""Let's hear it for the piano man, Sunny Ray!"" He then announces the next group of dancing girls. The girls come out dancing. Sun Ra starts playing wildly, and the girls are ushered off of the stage. Glasses explode. Smoke wafts from the floor. People run away in a panic.Sun Ra and the Overseer are left sitting in the bar. The Overseer says, ""I shoulda known you'd pull some sh*t like this,"" then asks Sun Ra, ""You think you're ready for me?""Sun Ra and the Overseer are suddenly seated in a desert, facing each other and playing a card game with unsaid but clearly enormous stakes.Aboard the spaceship from earlier, the Arkestra plays a frenzied tune. Sun Ra steps to the controls of the ship. The ship's monitor shows that they are approaching Earth. Then, the monitor shows the Overseer driving a red convertible car with a girl beside him.It's 1972. Jimmy Fey (Christopher Brooks), a reporter in Oakland, California, announces that a landing from space will happen by Sun Ra and his Arkestra, and they will announce their plan to save the black race. The Overseer stands next to his car and complains that Sun Ra is late.The spaceship lands. The Overseer watches. Jimmy goes to it, accompanied by a crowd. The ship's door opens.Sun Ra and his entourage emerge from the ship, dressed in costumes with dancers dancing. A member of Sun Ra's entourage gives Jimmy a strange helmet which he puts on Jimmy's head. Sun Ra says, ""I am the alter-destiny"" and plays some bizarre music on a keyboard, affecting Jimmy. The crowd carries a groggy Jimmy away, who's not wearing the helmet anymore.Among other brief scenes, Sun Ra says a philosophical monologue mostly about music directly to the camera.Jimmy Fey is wheeled into the back of an ambulance that is driven away. The Overseer climbs into his car, saying, ""Well, let's get it on.""Two black boys sell newspapers with a headline on them about the spaceship's landing. In the desert, the card game continues.Two young black guys approach an unconscious drunk who sits in the doorway of a building. They admire his shoes, then they take them, stepping into the youth center. Inside the building, there are pictures of Black Power icons on the walls and a bunch of black youths singing, clapping, chanting and playing cards, pool and ping-pong.Sun Ra appears along with two costumed black people. He greets the youths, who stop what they are doing. The youths question Sun Ra, making jokes about his clothing. Sun Ra tells them he's not real, just like them, whom he says don't exist in their society - if they did, they wouldn't be seeking equal rights. He says that black people are myths, and he came from a dream the black man dreamt long ago. Sun Ra says he'll be here until he chooses which of them to take with him to outer space. One of them asks about a crystal in Sun Ra's hand. Sun Ra holds it up to the camera and there's a cut to June Tyson singing about ""living in the space age.""The Overseer pulls his convertible to a stop by the building. The drunk next to him wakes up and realizes he has no shoes on. The Overseer gives him some money.The Overseer and the two youths who stole the drunk's shoes play a game with some coins and talk. The Overseer bad-mouths and questions Sun Ra, then one youth argues with him that Sun Ra hasn't betrayed black people yet. The Overseer says that Sun Ra wants them ""to buy his records."" One youth responds, ""Maybe."" In the desert, the card game continues.An unconscious Jimmy Fey is wheeled through a hospital. A woman's voice calls a ""Doctor Overseer"" to intensive care. In a room, Tania (Erika Leder), a nurse, tells the Overseer that Jimmy - who lies in a bed - has been in a coma for three days. The Overseer responds, ""Looks like we got another dead n*gger on our hands."" The Overseer revives Jimmy by slapping him on his hands. The Overseer tells the nurse to get a friend because they're going to party tonight.The Overseer tells Jimmy to get on the phone with Sun Ra. In his spaceship, Sun Ra picks up the phone. Jimmy asks him if they can meet in the ship. While Sun Ra talks, two agents monitor the call. Tania and a black nurse, Candy (Barbara Deloney), arrive in Jimmy's room, then take off most of their clothes. Jimmy says he's aroused by the nurses, and the Overseer makes him leave the room, getting into bed with them.At the outer space employment agency, a man walks into the door. Sun Ra sits inside the place. The man explains his credentials to Sun Ra, and says that he's afraid of his family getting forced onto the street or onto welfare. Sun Ra gives him a speech about work on outer planes. The man thanks him and leaves.A black guy steps into the agency and has a conversation with Sun Ra. The black guy says he needs a job. Sun Ra asks him, ""What have you been doing lately?"" The guy replies, ""Nothing, really, nothing."" Sun Ra asks, ""How long have you been doing nothing?"" The guy answers, ""Quite some time."" Sun Ra responds, ""You must be an expert at it."" Sun Ra tells the black guy he'll get paid nothing for the work he does through the agency. Sun Ra has a talk with a woman who steps in next. Sun Ra is still being monitored by the agents.Jimmy steps out of his parked car, ready to meet Sun Ra. He is being watched by one of the agents. The other agent pulls a gun out of a van. Later, in Sun Ra's spaceship, Jimmy runs a deal by him and the two men shake hands.Sun Ra is driven through the ghetto with two members of his entourage while Jimmy Fey interviews him. Sun Ra explains his philosophies about black men's place in society and music, as well as the ""alter-destiny."" The two youths from earlier listen to them on the radio, and debate whether Sun Ra has ""sold out"" or not.The contentious game in the desert goes on. The Overseer's card shows two black guys playing pool in a hall and talking. A very fat guy sits behind them, watching them.The Overseer pulls his car to a stop with Jimmy Fey and two women in it. They all get out, entering a brothel. The establishment's madam, Bertha (La Shaa Stallings), greets them at the door. The Overseer says he has ""two big men coming."" The group goes to an upstairs bedroom, where the women start to strip. The Overseer says to Jimmy, ""Wait for me outside."" A frustrated Jimmy leaves, then curses and protests beside a group of hookers.Two white men step to the brothel's door and are greeted by Bertha. She tells the women who came in with Jimmy and the Overseer that the men are aerospace technicians from NASA, and to have sex with them. The prostitutes start to party with the NASA technicians, but as it turns out, the men cannot perform sexually. One prostitute refers to the men as ""punks."" The Overseer and Jimmy barge in, spurring the NASA men to leave.The NASA men reenter the room where there are now three prostitutes and no Overseer or Jimmy; one of the men slaps two of the women around. Bertha steps in. The NASA men say their goodbyes to her, calling her a ""n*gger,"" and they leave.The name Sun Ra is displayed outside a concert hall. Two agents look at the display, taking pictures of it. Inside the hall, Sun Ra works on some music. One guy says to another that Sun Ra has been working for four days and nights straight, asking when he'll take a break. Sun Ra says, ""forces have been set in motion, forces that none of us can control.""Back in the brothel, the Overseer, Jimmy and Bertha tend to the bloodied women.In the desert, the card game continues.In the hall, Sun Ra's buddy tells him to go home and get some rest, and that he'll pick him up in time for the concert. Sun Ra leaves. The two black youths from earlier see as Sun Ra is captured and loaded into a van that is driven away. They hotwire a car, then get into it, eager to rescue Sun Ra. To their surprise, the fat guy from the pool hall appears in the back of the car.These three guys drive to the rescue, as people sit in the hall waiting for the concert. The agents interrogate a tied-up Sun Ra about his powers, such as ""transmolecularization."" Sun Ra doesn't talk, so they put headphones on his ears playing corny music. The agents leave him there while they go get something to eat.The three youths find the agents' van and open a garage door next to it. They race up some stairs, kick down a door and find Sun Ra. They untie him. The eating agents see the three guys drive off with Sun Ra and run back to their van, pursuing them in it.The Overseer and Jimmy Fey talk backstage at the hall. The Overseer remarks that there's no Sun Ra, and tells Fey to send the audience home. The hall is crowded. Fey attempts to entertain the crowd at a microphone and the discontent audience chants, ""We want Ra!"" repeatedly. Fey introduces Sun Ra, who has made it to the place. Sun Ra takes a seat onstage behind some keyboards. The Overseer stands back, waiting for what he calls Sun Ra's ""concession."" Sun Ra and the Arkestra perform some electronic music, with him and June Tyson doing some chanting together.The two agents from earlier step backstage, one of them holding a handgun. He points it at Sun Ra. The two youths who rescued Sun Ra see this. They run across the stage, and one of them leaps between the agent and Sun Ra. The agent fires his gun, accidentally shooting the youth. The surprised Overseer walks away. The fat guy grabs the shooter and pulls him to the floor. The other agent points his gun at Sun Ra, who makes the wounded youth and his friend disappear, only to show up in Sun Ra's spaceship. The youth who was shot is somehow unhurt and blows bubblegum. Sun Ra magically transports the fat guy to the ship, then he disappears himself.The Overseer returns to the brothel, saying, ""There's no way he can beat me this time."" He greets two seated prostitutes, one of them bandaged due to her beating from the NASA man. She vanishes, then the other one does too, both of them appearing in Sun Ra's ship.At the pool hall, the two guys from an earlier scene see the door mysteriously open. They stop playing pool, then one of them drops his dope-shooting tools onto a table and steps outside through a crowd gathered around Sun Ra's ship. This guy tells Sun Ra that he did drugs because he felt he didn't fit in anywhere. Sun Ra lets him onto the ship. Jimmy is also allowed onto the ship, but Sun Ra says that he will take Jimmy's ""black part"" with him, allowing Fey to go without it. In the brothel, the Overseer calls for Jimmy, who appears in front of him, his speech sounding more stereotypically ""white."" Another bandaged hooker sits beside the Overseer. Jimmy escorts her out of the brothel. The Overseer yells, ""RA, YOU SON OF A BITCH!"" and storms outside.Sun Ra, surrounded by his entourage, says farewell to Earth, gets onto his spaceship, and it takes off. On the ship's monitor, we see the Overseer's car pull up to where the ship was. The Overseer angrily throws his hat down. Scenes of apocalypse can be seen on the ship's monitor.As the ship gets away from the Earth, the planet explodes."
https://www.imdb.com/title/tt1328913/,summary,"Tired of being a Preacher's daughter and longing to experience more of life, 20-something ANGIE KING strikes out on her own for the very first time and joins a traveling gospel show."
https://www.imdb.com/title/tt0122689/,summary,The Rolling Stones Rock and Roll Circus was filmed before a live audience at a North London TV studio.
